109, 701, 2960, 827
110, 687, 2970, 855
111, 696, 2979, 900
112, 698, 2998, 922
113, 699, 2990, 951
114, 720, 3004, 967
115, 730, 3017, 984
116, 724, 2992, 997
117, 735, 2955, 1025
118, 737, 2940, 1059
119, 772, 2946, 1084
120, 767, 2914, 1095
121, 775, 2924, 1127
122, 774, 2908, 1146
123, 795, 2900, 1180
124, 781, 2842, 1201
125, 775, 2818, 1210
126, 788, 2797, 1241
127, 802, 2761, 1275
128, 815, 2758, 1309
129, 837, 2740, 1340
130, 835, 2765, 1357
131, 837, 2756, 1377
132, 835, 2734, 1390
133, 840, 2719, 1411
134, 860, 2703, 1442
135, 873, 2665, 1456
136, 905, 2631, 1447
137, 912, 2601, 1455
138, 911, 2575, 1462
139, 946, 2546, 1494
140, 959, 2516, 1507
141, 992, 2497, 1512
142, 1024, 2483, 1535
143, 1020, 2451, 1562
144, 1031, 2438, 1580
145, 1042, 2408, 1612
146, 1055, 2396, 1641
147, 1076, 2376, 1681
148, 1090, 2370, 1720
149, 1105, 2357, 1766
150, 1112, 2300, 1823
151, 1129, 2262, 1860
152, 1133, 2233, 1916
153, 1131, 2205, 1963
154, 1144, 2182, 2032
155, 1126, 2156, 2089
156, 1143, 2125, 2154
157, 1149, 2088, 2223
158, 1167, 2065, 2308
159, 1186, 2049, 2383
160, 1199, 2009, 2450
161, 1242, 1963, 2510
162, 1257, 1927, 2590
163, 1283, 1882, 2649
164, 1296, 1858, 2712
165, 1324, 1812, 2790
166, 1362, 1770, 2856
167, 1377, 1733, 2925
168, 1411, 1679, 2982
169, 1459, 1619, 3054
170, 1474, 1567, 3098
171, 1497, 1534, 3162
172, 1539, 1495, 3202
173, 1559, 1437, 3245
174, 1600, 1382, 3311
175, 1636, 1342, 3362
176, 1681, 1281, 3432
177, 1705, 1218, 3504
178, 1740, 1168, 3590
179, 1779, 1125, 3653
180, 1800, 1082, 3711
181, 1855, 1035, 3748
182, 1896, 1009, 3810
183, 1940, 981, 3817
184, 1970, 962, 3813
185, 2008, 945, 3820
186, 2066, 933, 3795
187, 2109, 946, 3754
188, 2136, 968, 3673
189, 2184, 983, 3613
190, 2217, 1000, 3481
191, 2263, 1010, 3393
192, 2303, 1026, 3286
193, 2343, 1042, 3228
194, 2370, 1066, 3127
195, 2413, 1078, 3033
196, 2439, 1063, 2995
197, 2450, 1072, 2918
198, 2485, 1092, 2834
199, 2525, 1105, 2760
200, 2550, 1132, 2681
201, 2579, 1150, 2610
202, 2609, 1168, 2561
203, 2623, 1188, 2496
204, 2628, 1220, 2417
205, 2621, 1245, 2381
206, 2609, 1269, 2320
207, 2611, 1300, 2233
208, 2624, 1317, 2167
209, 2611, 1333, 2107
210, 2641, 1370, 2063
211, 2642, 1397, 2015
212, 2648, 1429, 1951
213, 2636, 1459, 1882
214, 2606, 1482, 1818
215, 2588, 1519, 1749
216, 2557, 1552, 1700
217, 2566, 1595, 1660
218, 2539, 1609, 1638
219, 2520, 1640, 1600
220, 2488, 1656, 1581
221, 2454, 1696, 1560
222, 2418, 1750, 1552
223, 2384, 1774, 1553
224, 2330, 1815, 1564
225, 2292, 1849, 1563
226, 2259, 1900, 1579
227, 2246, 1956, 1591
228, 2195, 1997, 1605
229, 2150, 2045, 1620
230, 2111, 2078, 1613
231, 2084, 2114, 1605
232, 2044, 2143, 1583
233, 2010, 2191, 1563
234, 1967, 2235, 1536
235, 1912, 2281, 1508
236, 1876, 2325, 1479
237, 1841, 2385, 1449
238, 1808, 2440, 1438
239, 1732, 2501, 1445
240, 1667, 2562, 1439
241, 1625, 2631, 1451
242, 1584, 2679, 1460
243, 1531, 2702, 1473
244, 1505, 2746, 1476
245, 1466, 2766, 1496
246, 1452, 2784, 1526
247, 1424, 2778, 1527
248, 1392, 2760, 1558
249, 1367, 2767, 1578
250, 1352, 2781, 1575
251, 1324, 2800, 1579
252, 1309, 2810, 1567
253, 1269, 2772, 1550
254, 1238, 2783, 1542
255, 1228, 2787, 1548
256, 1211, 2781, 1544
257, 1180, 2786, 1532
258, 1154, 2800, 1500
259, 1121, 2766, 1462
260, 1110, 2756, 1465
261, 1105, 2729, 1433
262, 1073, 2727, 1410
263, 1070, 2690, 1412
264, 1053, 2684, 1409
265, 1069, 2664, 1407
266, 1037, 2662, 1403
267, 1017, 2648, 1393
268, 1001, 2644, 1395
269, 974, 2613, 1394
270, 955, 2598, 1391
271, 946, 2589, 1388
272, 940, 2549, 1392
273, 925, 2544, 1373
274, 908, 2520, 1356
275, 898, 2509, 1324
276, 869, 2486, 1312
277, 879, 2468, 1299
278, 880, 2445, 1284
279, 861, 2429, 1268
280, 840, 2415, 1236
281, 812, 2419, 1217
282, 808, 2407, 1196
283, 818, 2387, 1182
284, 831, 2370, 1156
285, 829, 2337, 1141
286, 828, 2300, 1119
287, 828, 2298, 1112
288, 813, 2287, 1095
289, 799, 2271, 1071
290, 807, 2281, 1048
291, 823, 2286, 1048
292, 814, 2282, 1037
293, 816, 2292, 1020
294, 818, 2296, 1018
295, 808, 2295, 1009
296, 789, 2292, 997
297, 799, 2280, 1005
298, 785, 2253, 1000
299, 802, 2264, 997
300, 801, 2243, 989
301, 768, 2268, 998
302, 777, 2276, 992
303, 786, 2262, 989
304, 799, 2240, 974
305, 784, 2243, 966
306, 792, 2227, 964
307, 809, 2221, 966
308, 790, 2223, 968
309, 804, 2216, 975
310, 801, 2227, 967
311, 771, 2234, 974
312, 771, 2234, 970
313, 772, 2261, 976
314, 774, 2286, 987
315, 771, 2319, 986
316, 775, 2351, 972
317, 744, 2363, 974
318, 738, 2373, 964
319, 747, 2376, 950
320, 747, 2366, 941
321, 772, 2369, 933
322, 746, 2363, 913
323, 747, 2355, 894
324, 740, 2361, 866
325, 733, 2373, 851
326, 728, 2385, 828
327, 710, 2398, 805
328, 707, 2407, 785
329, 707, 2442, 764
330, 705, 2451, 756
331, 716, 2458, 746
332, 719, 2446, 734
333, 716, 2427, 725
334, 723, 2435, 714
335, 739, 2449, 711
336, 725, 2436, 696
337, 736, 2426, 687
338, 752, 2401, 673
339, 730, 2377, 665
340, 732, 2346, 655
341, 746, 2332, 641
342, 762, 2332, 639
343, 731, 2329, 625
344, 744, 2330, 612
345, 750, 2333, 601
346, 736, 2337, 602
347, 729, 2351, 602
348, 725, 2348, 585
349, 724, 2321, 586
350, 725, 2319, 577
351, 714, 2330, 564
352, 701, 2329, 559
353, 695, 2311, 557
354, 713, 2325, 554
355, 710, 2327, 550
356, 716, 2322, 547
357, 717, 2332, 535
358, 691, 2345, 525
359, 692, 2356, 517
360, 706, 2359, 503
361, 717, 2382, 483
362, 700, 2403, 464
363, 710, 2413, 444
364, 711, 2417, 433
365, 715, 2423, 421
366, 723, 2426, 410
367, 708, 2462, 403
368, 719, 2457, 385
369, 707, 2468, 373
370, 706, 2481, 361
371, 693, 2490, 357
372, 676, 2507, 348
373, 685, 2499, 336
374, 682, 2516, 330
375, 682, 2521, 326
376, 661, 2528, 329
377, 656, 2552, 330
378, 659, 2576, 325
379, 664, 2581, 314
380, 664, 2584, 315
381, 665, 2606, 318
382, 645, 2612, 315
383, 663, 2610, 318
384, 652, 2620, 318
385, 639, 2611, 315
386, 642, 2611, 308
387, 661, 2614, 306
388, 655, 2608, 302
389, 654, 2608, 295
390, 669, 2579, 285
391, 680, 2554, 281
392, 671, 2520, 271
393, 680, 2499, 265
394, 670, 2473, 261
395, 664, 2480, 258
396, 680, 2492, 254
397, 713, 2472, 254
398, 725, 2435, 257
399, 717, 2416, 257
400, 711, 2380, 256
401, 717, 2368, 256
402, 694, 2355, 251
403, 703, 2355, 250
404, 707, 2361, 242
405, 725, 2363, 241
406, 723, 2384, 238
407, 743, 2393, 234
408, 761, 2394, 235
409, 752, 2411, 227
410, 725, 2397, 227
411, 735, 2419, 224
412, 724, 2432, 222
413, 705, 2439, 221
414, 691, 2462, 214
415, 693, 2491, 218
416, 694, 2508, 220
417, 701, 2527, 214
418, 685, 2521, 213
419, 691, 2533, 216
420, 679, 2520, 213
421, 675, 2525, 212
422, 687, 2516, 210
423, 690, 2535, 210
424, 697, 2534, 212
425, 707, 2533, 210
426, 718, 2536, 205
427, 720, 2543, 200
428, 703, 2546, 199
429, 701, 2565, 202
430, 702, 2569, 203
431, 701, 2553, 203
432, 684, 2564, 200
433, 657, 2570, 196
434, 655, 2565, 196
435, 650, 2554, 191
436, 633, 2569, 190
437, 641, 2569, 184
438, 643, 2570, 185
439, 639, 2553, 182
440, 648, 2564, 178
441, 662, 2559, 173
442, 670, 2547, 165
443, 663, 2528, 161
444, 674, 2520, 158
445, 698, 2537, 155
446, 708, 2512, 155
447, 713, 2511, 156
448, 724, 2489, 154
449, 702, 2477, 153
450, 720, 2491, 148
451, 727, 2487, 147
452, 741, 2487, 149
453, 728, 2493, 147
454, 735, 2497, 149
455, 735, 2498, 149
456, 735, 2483, 147
457, 734, 2495, 146
458, 708, 2483, 145
459, 703, 2488, 146
460, 715, 2505, 148
461, 702, 2513, 148
462, 706, 2515, 145
463, 698, 2517, 142
464, 702, 2527, 137
465, 720, 2559, 139
466, 706, 2575, 136
467, 708, 2576, 131
468, 700, 2581, 131
469, 697, 2587, 129
470, 678, 2585, 132
471, 665, 2615, 134
472, 688, 2634, 137
473, 700, 2630, 139
474, 712, 2636, 139
475, 698, 2635, 138
476, 694, 2642, 139
477, 686, 2653, 142
478, 677, 2674, 142
479, 679, 2654, 140
480, 669, 2659, 138
481, 644, 2646, 136
482, 652, 2633, 133
483, 671, 2618, 134
484, 641, 2598, 134
485, 614, 2620, 130
486, 620, 2619, 123
487, 628, 2636, 123
488, 635, 2597, 124
489, 638, 2574, 123
490, 648, 2549, 121
491, 639, 2538, 123
492, 647, 2522, 125
493, 652, 2522, 127
494, 649, 2535, 127
495, 663, 2530, 127
496, 679, 2510, 127
497, 691, 2517, 127
498, 683, 2524, 128
499, 681, 2507, 126
500, 675, 2506, 128
501, 673, 2482, 129
502, 671, 2470, 130
503, 665, 2483, 133
504, 659, 2457, 134
505, 659, 2451, 135
506, 668, 2476, 130
507, 701, 2468, 131
508, 705, 2475, 131
509, 705, 2500, 133
510, 704, 2537, 131
511, 701, 2542, 132
512, 706, 2544, 134
513, 684, 2569, 131
514, 667, 2561, 130
515, 683, 2559, 130
516, 679, 2574, 131
517, 674, 2579, 134
518, 653, 2595, 133
519, 645, 2620, 134
520, 632, 2645, 136
521, 647, 2672, 140
522, 639, 2685, 142
523, 635, 2677, 141
524, 630, 2701, 141
525, 653, 2705, 142
526, 652, 2697, 140
527, 656, 2701, 142
528, 679, 2701, 136
529, 697, 2685, 134
530, 683, 2672, 132
531, 668, 2660, 131
532, 675, 2655, 135
533, 683, 2620, 137
534, 669, 2625, 139
535, 660, 2628, 140
536, 664, 2623, 141
537, 662, 2611, 146
538, 651, 2608, 146
539, 663, 2594, 146
540, 646, 2607, 144
541, 649, 2597, 143
542, 668, 2596, 143
543, 668, 2590, 144
544, 672, 2601, 146
545, 667, 2628, 146
546, 652, 2623, 143
547, 639, 2627, 143
548, 615, 2609, 146
549, 612, 2624, 144
550, 613, 2637, 145
551, 636, 2663, 148
552, 643, 2673, 153
